Designator,Mid X,Mid Y,Rotation,Layer
C1,124.0,-64.0,0.0,top
C2,137.75,-74.25,270.0,top
D1,121.75,-60.75,180.0,top
F1,128.5,-60.55,180.0,top
HS1,121.25,-70.45,90.0,top
J1,112.385,-51.7,180.0,top
J2,126.8,-54.1,0.0,top
JP1,138.95,-67.54,180.0,top
L1,107.75,-69.513,270.0,top
R1,119.0,-64.0,180.0,top
R2,135.5,-79.0,90.0,top
R3,140.5,-74.25,270.0,top
RV1,121.275,-79.9,270.0,top
U1,121.25,-69.45,90.0,top
U2,131.75,-79.0,270.0,top
